user_id,compliment_cool,compliment_cute,compliment_funny,compliment_hot,compliment_list,compliment_more,compliment_note,compliment_photos,compliment_plain,compliment_profile,compliment_writer,cool,fans,funny,review_count,useful,yelping_since,now_date,acceptance,activation,frequency,subscribe,registeration,W1,W2,Wi,Wj
UsXqCXRZwSCSw0AT7y1uBg,3637,378,3637,3645,165,298,1803,980,5945,310,1439,40784,2285,41428,2919,49367,2008/1/25 19:32,2021/3/31 0:00,,,,,,,,,
HqMWEEsYIXoFhdDIX1NtrA,290,14,290,177,3,23,99,16,200,11,207,2005,192,1210,1244,3708,2009/12/27 4:03,2021/3/31 0:00,,,,,,,,,
itXMelaTleEjLIFWCJtnwg,967,74,967,507,61,76,774,192,3180,47,336,4595,448,3261,1620,8681,2008/4/30 20:47,2021/3/31 0:00,,,,,,,,,
EdrZZEfl6CHkgw-BjDcHsA,728,7,728,511,1,28,181,574,574,31,259,8884,202,5215,1078,9982,2010/9/20 19:28,2021/3/31 0:00,,,,,,,,,
jt49xjEjQisu6wTTGn6B3A,1603,75,1603,524,34,88,990,524,6817,47,456,13181,1007,5881,1848,18503,2010/7/1 22:09,2021/3/31 0:00,,,,,,,,,
dt9IHwfuZs9D9LOH7gjNew,273,5,273,63,4,29,198,67,338,7,90,2186,91,3339,1227,3315,2008/10/20 1:15,2021/3/31 0:00,,,,,,,,,
PcgtOrx8nNChB__ccEPPDw,578,5,578,278,8,54,413,519,1370,26,298,9174,467,6733,2155,13097,2009/2/23 3:29,2021/3/31 0:00,,,,,,,,,
LPTq2-fZ9_TsG5o8lAWCGg,405,34,405,460,11,54,154,25,210,20,139,4449,184,4136,1744,6385,2006/8/31 2:30,2021/3/31 0:00,,,,,,,,,
0uEqdNTVj-I7zM83bbcgsg,250,52,250,224,16,23,90,98,162,21,236,5590,334,4000,1568,7636,2009/8/27 21:26,2021/3/31 0:00,,,,,,,,,
skbZO4vHHHA-ejA_BUwKjg,499,7,499,313,151,44,192,29,1028,32,304,3350,167,2734,1028,4586,2008/8/10 23:34,2021/3/31 0:00,,,,,,,,,
xSV3Grv8Fymv07w3qpAY9Q,164,8,164,80,3,17,88,109,166,4,57,1603,113,935,1059,2811,2008/3/14 19:44,2021/3/31 0:00,,,,,,,,,
fgkJ6KUlrmbKyLDQervxsw,357,8,357,147,7,22,102,70,161,15,128,3427,175,2383,1359,4847,2008/1/26 3:43,2021/3/31 0:00,,,,,,,,,
0juzbrgcLHqobdK-OZAyiw,12496,748,12496,9269,437,594,2762,8781,10498,1105,4350,19493,486,16302,1210,21429,2008/4/24 2:53,2021/3/31 0:00,,,,,,,,,
4CA-qAu_Pbyn84JcNZnN-g,500,20,500,402,14,21,166,160,296,14,220,3530,177,1997,1050,4661,2010/2/20 0:10,2021/3/31 0:00,,,,,,,,,
PhmMWBBQda24K9z6b9R-sA,178,4,178,74,1,19,106,80,157,6,83,2951,129,3137,1225,4135,2009/3/30 10:12,2021/3/31 0:00,,,,,,,,,
EMMKdK1cGrLSo08wgSYHJQ,196,15,196,86,3,27,107,124,284,8,117,2357,190,1235,1356,4345,2010/9/13 15:10,2021/3/31 0:00,,,,,,,,,
Xe_YZP3xz_JsSaQq8czlgg,521,9,521,252,26,34,202,29,216,21,221,2440,97,1795,1291,3812,2007/4/30 15:21,2021/3/31 0:00,,,,,,,,,
jI5grCzPrcpYgqtNVygWRQ,4386,60,4386,3155,55,640,1275,2709,4317,757,2552,14635,279,12185,1200,17055,2009/7/3 15:45,2021/3/31 0:00,,,,,,,,,
JwQ8oI5iXKaqfBgZSpm19Q,347,61,347,405,1,21,140,184,131,13,94,3015,202,2194,1115,3622,2010/6/1 16:52,2021/3/31 0:00,,,,,,,,,
N9pTk3lOJN3Dh5d1f9rTFQ,347,34,347,282,14,30,240,38,238,30,101,4626,197,3821,1565,6274,2007/3/12 23:55,2021/3/31 0:00,,,,,,,,,
Z88N6qly3Dp5C06XbZ9IMQ,11918,1471,11918,19373,370,1076,3145,7336,6893,1639,4457,39063,667,35620,2388,42561,2006/10/22 6:40,2021/3/31 0:00,,,,,,,,,
6q3RKPxoCV8ZxSFkILg1eg,155,9,155,119,0,20,57,27,151,2,66,1233,75,792,1167,2149,2006/1/24 2:42,2021/3/31 0:00,,,,,,,,,
Wb5Gs_FpWDYjrhn0luPd3A,368,24,368,157,11,21,82,51,139,12,54,1218,95,872,1407,2223,2008/6/1 15:36,2021/3/31 0:00,,,,,,,,,
f8W2Qv9QosVaP-dRQwLEyw,4321,81,4321,2351,86,459,2060,372,3649,252,1370,17173,235,16638,1833,19685,2008/11/18 4:58,2021/3/31 0:00,,,,,,,,,
H4BiIX0gU-Fc2S487g7z1Q,2892,236,2892,2990,70,220,503,1470,2217,244,1173,13883,321,11710,1362,15429,2007/8/4 0:16,2021/3/31 0:00,,,,,,,,,
bURBDO2lgSrxnth2P7v3Gw,424,25,424,246,4,26,179,97,315,54,170,3556,120,3151,1437,4956,2008/1/18 16:25,2021/3/31 0:00,,,,,,,,,
XHtxE4o-uziJaoOYEkvk3g,75,5,75,55,8,7,26,9,54,11,26,544,33,643,1108,1012,2008/3/2 16:18,2021/3/31 0:00,,,,,,,,,
GqzoKYXv6F1O85bhywyoSA,718,98,718,901,34,54,173,74,394,34,255,3114,288,2388,1133,4568,2008/9/11 12:52,2021/3/31 0:00,,,,,,,,,
nswWHjhUtnhuNlPS67HBsg,185,6,185,62,2,13,86,18,228,5,67,893,53,612,1044,1461,2009/4/10 14:37,2021/3/31 0:00,,,,,,,,,
UYcmGbelzRa0Q6JqzLoguw,1331,21,1331,611,17,42,294,605,1026,35,306,9086,251,5246,1704,10509,2010/10/18 17:09,2021/3/31 0:00,,,,,,,,,
krz6KPtOMU4Z0cMCGaacCA,398,7,398,163,4,15,197,239,407,20,203,4161,143,2583,1389,6192,2010/1/23 14:12,2021/3/31 0:00,,,,,,,,,
86Oe8OA4QG2bGcsFek_C4A,47,3,47,21,2,7,37,5,32,3,37,680,47,358,1123,1347,2008/3/9 22:45,2021/3/31 0:00,,,,,,,,,
UVVn8JcvIZ5fX5tE6Ne4Tw,505,10,505,338,0,35,178,160,422,25,439,4034,160,2731,1019,5076,2010/9/19 2:56,2021/3/31 0:00,,,,,,,,,
MInp33w5vvHeBo68BAPmgw,130,6,130,62,5,16,114,30,414,6,94,1858,93,1279,1046,3611,2008/7/3 2:38,2021/3/31 0:00,,,,,,,,,
pQ6jXAENt9gUHqQvXl4DTg,276,8,276,179,2,30,139,103,235,10,173,3791,201,2528,1582,6088,2008/11/4 20:12,2021/3/31 0:00,,,,,,,,,
oSN3M4_WKdlTsnpgqPDiBg,1671,53,1671,1174,9,105,798,339,1650,116,611,10998,228,8638,1936,12371,2007/5/25 16:40,2021/3/31 0:00,,,,,,,,,
IcdxwCBX6rNHwlcFJEVVtQ,536,51,536,289,25,38,512,73,2167,25,247,4012,436,2361,1196,7614,2008/1/23 19:23,2021/3/31 0:00,,,,,,,,,
Egu4qSFR56EhGuTHZTaVjA,63,1,63,30,6,15,54,20,70,6,100,1066,174,960,1081,3231,2009/4/7 13:40,2021/3/31 0:00,,,,,,,,,
W7DHyQlY_kXls2iXt-_2Ag,13872,624,13872,10553,462,1712,6079,7675,7477,886,5486,91540,1140,83780,2996,98446,2008/11/30 2:47,2021/3/31 0:00,,,,,,,,,
g8j2ci2FcvmocszcO6ypNw,1766,64,1766,1017,144,103,723,546,2034,103,696,9083,244,7660,1572,11133,2011/6/25 14:22,2021/3/31 0:00,,,,,,,,,
tgTt8j-UCJyJxvK58yDA-g,719,38,719,431,9,41,210,66,594,21,272,4104,265,2514,1480,6127,2007/1/26 18:46,2021/3/31 0:00,,,,,,,,,
RRtMl0kS2ntfoxcQPJcmZA,586,11,586,334,17,25,281,124,640,19,298,3736,171,1934,1337,4828,2010/11/13 20:08,2021/3/31 0:00,,,,,,,,,
f9Y815c-ldQ5MLfAqfLdPg,370,27,370,338,38,33,147,16,354,14,144,4217,170,3970,1193,6447,2007/8/17 2:46,2021/3/31 0:00,,,,,,,,,
rv9d5TcnnxuOCX7ole_Clg,72,1,72,28,1,13,52,8,122,7,57,2327,87,772,2056,3435,2008/10/3 13:42,2021/3/31 0:00,,,,,,,,,
zwLq4aVDSH7HyMbVjKfkRg,1324,27,1324,448,5,78,586,413,1405,21,128,18333,242,13323,1853,19719,2010/3/9 23:03,2021/3/31 0:00,,,,,,,,,
7LmJ87EijrHcoYRu9WgoHg,368,20,368,304,1,33,203,31,202,17,125,2942,116,1716,1050,3804,2007/1/24 13:08,2021/3/31 0:00,,,,,,,,,
Un9kXZRrhnfdhaW33OwLFg,437,26,437,491,59,44,194,29,384,35,162,5097,98,5298,1019,6992,2007/2/2 14:45,2021/3/31 0:00,,,,,,,,,
T274tm_tY7pNWAo-4bB0Wg,179,3,179,85,7,22,62,27,371,7,71,1458,233,835,1168,3069,2008/9/11 22:12,2021/3/31 0:00,,,,,,,,,
peuxbSQwXed-81cSqL7Ykw,2637,195,2637,1589,73,186,1105,455,4836,145,1413,24364,1923,17342,1590,31328,2011/4/13 19:01,2021/3/31 0:00,,,,,,,,,
hqojrGeufv6qYpN00R-OsA,46,0,46,14,2,12,46,3,67,5,57,1374,101,1122,1716,3041,2007/8/7 16:43,2021/3/31 0:00,,,,,,,,,
NVei24-9k5GIZNRR1xGcRQ,170,15,170,94,1,12,145,50,155,4,165,3362,113,2651,1970,6364,2006/6/26 17:25,2021/3/31 0:00,,,,,,,,,
CiYRhDyFbsDbWR45uv822w,196,12,196,187,5,17,56,14,187,11,56,1940,83,1257,1852,3176,2007/4/16 5:46,2021/3/31 0:00,,,,,,,,,
Mu6wz7_d6OBgRqkl4_NaXw,398,27,398,347,196,50,151,24,208,20,201,3831,396,3817,1643,5275,2005/7/20 20:47,2021/3/31 0:00,,,,,,,,,
0Cwus8T5TL7AqKa3iAqyFw,16,0,16,20,0,6,26,2,31,3,13,451,49,396,1772,1214,2009/6/8 23:49,2021/3/31 0:00,,,,,,,,,
P6_r7O8zEjnxTSBkS6WYfg,781,111,781,838,15,82,258,329,443,63,577,7361,616,5051,1087,9543,2008/10/2 4:39,2021/3/31 0:00,,,,,,,,,
w-w-k-QXosIKQ8HQVwU6IQ,13019,212,13019,7632,327,833,3196,3804,11580,936,5672,31586,1018,25074,2742,36919,2009/3/13 21:18,2021/3/31 0:00,,,,,,,,,
ZD84600Tw1WqeKpVuNiKzg,2081,107,2081,1368,18,104,930,75,2045,122,667,8977,298,6851,1965,11806,2007/4/17 5:04,2021/3/31 0:00,,,,,,,,,
YoaQY0EZmhYCgTLtz5sd2w,61,7,61,31,2,6,28,10,39,3,27,1201,90,950,1493,1798,2008/7/6 16:29,2021/3/31 0:00,,,,,,,,,
bsMGQruRQGgQZK4KA9Q4Aw,994,25,994,364,12,38,612,433,2102,24,281,16853,957,6043,1752,20137,2009/7/10 19:46,2021/3/31 0:00,,,,,,,,,
NgapNNErXajBp6Ro5I21Jg,18,1,18,14,0,2,13,1,12,2,14,429,30,301,1191,818,2008/4/8 1:32,2021/3/31 0:00,,,,,,,,,
Q4Qfu-3vYtL1LRm2X1b0Gg,81,1,81,86,0,9,59,10,84,6,17,1649,39,1703,1232,2677,2009/3/29 15:18,2021/3/31 0:00,,,,,,,,,
W3Z5K5Ks4PJHo_RFexaqdA,1489,96,1489,1195,29,88,750,1837,1153,61,1240,17741,449,13018,2212,22393,2010/3/7 23:44,2021/3/31 0:00,,,,,,,,,
6tbXpUIU6upoeqWNDo9k_A,3715,28,3715,1640,23,216,1337,1663,2400,149,951,15716,566,11530,1016,18947,2010/3/20 17:40,2021/3/31 0:00,,,,,,,,,
ynRkJSonX8Unc5-uk3cw1w,429,49,429,235,25,28,255,33,746,8,91,2790,110,2424,1046,4400,2008/8/15 0:00,2021/3/31 0:00,,,,,,,,,
zvQ7B3KZuFOX7pYLsOxhpA,704,23,704,556,6,73,289,729,351,30,289,55943,578,33751,2263,65643,2011/7/27 0:58,2021/3/31 0:00,,,,,,,,,
EiT_pSuIb08oRn4CfwfMJg,137,7,137,77,0,13,92,118,149,3,98,6793,271,2796,1728,9383,2011/7/6 23:58,2021/3/31 0:00,,,,,,,,,
aD-rsDe2S0e7jTkYD6ULaQ,493,55,493,684,15,49,256,29,211,16,139,2642,91,2126,1329,3549,2008/1/28 17:16,2021/3/31 0:00,,,,,,,,,
ncIHRw4Vx3Wh9mZhLZxB7g,404,11,404,163,6,21,104,225,277,7,250,5913,172,3583,1797,7879,2008/2/13 5:32,2021/3/31 0:00,,,,,,,,,
RQT9QoVcQd9gnKhayD5cUw,3231,143,3231,2059,77,251,1334,852,2964,166,1330,12967,684,11042,1526,17427,2010/3/17 6:38,2021/3/31 0:00,,,,,,,,,
I9vkjKs1O5Ctf5gy0ry4yg,137,18,137,59,1,23,112,91,217,11,85,4127,212,2237,3075,6387,2009/9/1 4:15,2021/3/31 0:00,,,,,,,,,
rqY0AQMUtoDQnfgxCNuKgw,70,0,70,35,2,2,59,10,36,0,98,954,80,573,1173,2170,2009/8/6 0:54,2021/3/31 0:00,,,,,,,,,
iQbqQwF6ttvdMbpbqEGIaQ,283,19,283,194,13,26,213,29,203,11,98,2527,142,4330,1295,4133,2006/12/2 22:30,2021/3/31 0:00,,,,,,,,,
HONxKyEIJInF-yXmRH-hYw,202,5,202,113,1,15,139,49,479,11,104,2012,164,1654,1066,3713,2010/12/29 5:49,2021/3/31 0:00,,,,,,,,,
r3QexFIhBXBT99canAgVEg,62,3,62,53,3,5,26,3,46,2,92,726,52,338,1109,2227,2008/9/15 14:53,2021/3/31 0:00,,,,,,,,,
GIjIJxRZs5cCjwW9iJFzMg,58,0,58,35,1,6,23,7,98,6,44,552,34,410,1031,1275,2010/6/30 17:26,2021/3/31 0:00,,,,,,,,,
o2nV6JuhnaEyPE0k2M1y0Q,245,22,245,112,12,23,115,89,202,14,67,2264,71,886,1260,2751,2007/11/6 19:54,2021/3/31 0:00,,,,,,,,,
GCuDiPUKYxhgFHP5LqJa2Q,687,19,687,318,23,28,136,140,407,11,118,2992,122,1029,1497,3926,2007/4/22 0:47,2021/3/31 0:00,,,,,,,,,
4Y81J2Tdq5XAnkeYmCZ2ow,2848,266,2848,2189,58,161,1115,742,4400,162,858,18689,826,13147,1413,23023,2008/12/11 0:07,2021/3/31 0:00,,,,,,,,,
cf-J2rZQyklNDFuTEeCIMw,1943,243,1943,2466,43,81,721,114,1234,66,262,7203,138,6761,1001,8043,2007/5/4 16:19,2021/3/31 0:00,,,,,,,,,
ILvXe0EWKAH45eyUUxlv0g,2201,325,2201,1901,270,380,953,519,2314,360,1058,10121,329,8215,2266,12606,2008/1/9 17:21,2021/3/31 0:00,,,,,,,,,
yVwTKNsyh-QXbN9WVHEhww,374,36,374,261,0,43,109,74,201,21,176,5775,366,3909,1191,8132,2011/7/21 23:03,2021/3/31 0:00,,,,,,,,,
s-6Gb60xMIdih4gIq5oTiw,148,6,148,71,2,11,112,40,127,9,77,1501,97,1009,1053,2069,2009/11/9 21:25,2021/3/31 0:00,,,,,,,,,
KkmADj2xPhJL6DbZRVQcLQ,26,0,26,11,0,7,26,1,18,4,16,328,27,310,1151,762,2009/5/11 14:03,2021/3/31 0:00,,,,,,,,,
XiFzYeOUdkL1HxVFlPsHSA,104,1,104,53,1,14,36,7,65,9,39,1440,99,1163,1544,2784,2010/7/2 1:50,2021/3/31 0:00,,,,,,,,,
UuIr2WKA0gZRyRvWIlAduQ,256,10,256,189,16,26,105,19,208,6,119,2315,139,1858,1315,4497,2010/6/1 15:05,2021/3/31 0:00,,,,,,,,,
Jd17L6-fmSZzzF-0Fhjhxg,819,49,819,694,6,95,487,758,584,64,400,13434,793,8862,1502,17585,2006/11/30 6:27,2021/3/31 0:00,,,,,,,,,
t3cu9DxXtGyaPIWNvPOXxA,5109,75,5109,3647,47,699,835,1963,3764,358,3219,30775,662,23682,1215,33372,2010/3/15 7:49,2021/3/31 0:00,,,,,,,,,
GYoYKIlYfxh7JmEReCxIig,128,10,128,115,2,80,109,8,45,14,160,1450,49,1359,1060,2881,2008/6/5 20:41,2021/3/31 0:00,,,,,,,,,
Kx4RtLVvwFuH2F4hWKB0ig,133,24,133,153,4,11,58,45,90,15,36,963,149,550,1125,1689,2008/2/25 7:00,2021/3/31 0:00,,,,,,,,,
3mhdWROwjuXm5RlH-VuwHg,138,11,138,46,2,10,42,5,89,4,70,916,71,711,1051,1805,2008/1/18 18:35,2021/3/31 0:00,,,,,,,,,
diDXW06J_Llz_Q8gY2bfZw,554,57,554,453,10,71,214,32,321,12,178,5263,44,4054,1267,6506,2006/10/14 19:38,2021/3/31 0:00,,,,,,,,,
Tqm7Wu7IBJ1td3Ab5ZpUhw,29989,13654,29989,24347,12669,13501,15924,82630,24942,14180,15446,42170,317,33367,1996,44034,2009/1/1 2:35,2021/3/31 0:00,,,,,,,,,
vsKRK50xBL8hy3Kb_dqGlg,66,4,66,25,22,10,37,4,42,4,23,1158,84,1007,1468,2709,2006/6/2 19:05,2021/3/31 0:00,,,,,,,,,
YRcaNlwQ6XXPFDXWtuMGdA,259,6,259,173,20,32,191,67,322,19,103,1888,107,1683,1920,3805,2009/6/16 2:39,2021/3/31 0:00,,,,,,,,,
lzmuDdCxM2_ERbxzZNikXg,160,1,160,84,7,22,42,92,140,7,161,2151,97,1041,1026,3237,2011/8/6 14:32,2021/3/31 0:00,,,,,,,,,
wo632pzj23-Di2RakSugjQ,604,36,604,374,49,72,282,53,633,35,226,3614,221,3108,1465,4731,2007/7/5 4:15,2021/3/31 0:00,,,,,,,,,
bYENop4BuQepBjM1-BI3fA,3530,71,3530,1411,32,101,1528,925,7267,40,611,10139,378,5012,1448,13420,2010/8/8 15:05,2021/3/31 0:00,,,,,,,,,
S0mlhV4mugOh4j7l4ixyKQ,440,69,440,359,98,60,211,50,336,50,136,2531,137,1753,1143,3986,2008/10/6 17:45,2021/3/31 0:00,,,,,,,,,
FaPrtK-SB9sygQuxndPm3Q,1095,4,1095,583,14,59,269,550,526,36,435,9311,170,7461,1084,10970,2009/10/24 23:45,2021/3/31 0:00,,,,,,,,,
Yd0Do7Ki_GQlUdLKuJr2YA,13,0,13,4,0,4,2,2,10,0,3,166,19,237,1038,1218,2008/11/10 1:40,2021/3/31 0:00,,,,,,,,,
BI4lPhrUpmEySIJUywjIjQ,207,65,207,162,46,17,155,47,212,8,41,1456,159,735,1590,2963,2005/7/8 15:21,2021/3/31 0:00,,,,,,,,,
5ITdf0mnklCpIUenv-5LWw,213,6,213,158,1,20,96,8,285,24,71,2310,76,1954,1112,3652,2008/10/15 21:44,2021/3/31 0:00,,,,,,,,,
41HLwXnR0Lm3NUp01cIOQg,300,41,300,225,39,46,111,240,181,22,215,2846,292,2185,1290,4668,2008/5/3 0:07,2021/3/31 0:00,,,,,,,,,
crg97ztpsfvf6VQ0y8Nx1A,705,15,705,404,3,21,301,254,991,39,193,10703,372,4597,1174,11325,2010/2/26 23:37,2021/3/31 0:00,,,,,,,,,
lvGlIBv4xkHiQBnNOuRYZQ,181,12,181,47,9,22,90,10,194,3,71,1904,88,1349,2120,3159,2009/2/13 22:15,2021/3/31 0:00,,,,,,,,,
g5JvNSSkz6q04uvDcqSU_g,1491,127,1491,1503,16,60,216,158,926,88,476,5813,182,4721,1091,7212,2009/4/18 16:47,2021/3/31 0:00,,,,,,,,,
psvC7bj9A5Sn0NU3QVvE8Q,295,11,295,178,16,14,248,202,503,23,95,1848,155,1233,1798,2959,2007/8/7 8:14,2021/3/31 0:00,,,,,,,,,
JKIkdVqAJLEXTq92gF98bA,4426,187,4426,4093,81,276,1166,4052,2626,378,1978,11973,267,11068,1363,13700,2009/1/25 2:01,2021/3/31 0:00,,,,,,,,,
iCYMf_sHRevmzWg8la-LVw,935,30,935,634,17,87,291,173,806,78,457,5979,199,4377,2916,8873,2008/4/18 1:20,2021/3/31 0:00,,,,,,,,,
USZx-55MA2-lG2hBu6PWJA,623,12,623,207,3,19,244,61,647,33,143,3568,155,1826,1021,4620,2009/8/5 20:56,2021/3/31 0:00,,,,,,,,,
rTyn3YHLhXyIJwRfqeRxEg,32,0,32,2,1,2,18,8,40,0,10,1783,22,739,1483,1757,2008/2/20 17:46,2021/3/31 0:00,,,,,,,,,
2zs2mt6c5plfyf6PdDrnnw,225,35,225,149,12,19,102,63,184,21,101,2163,201,715,1105,3008,2007/8/31 15:28,2021/3/31 0:00,,,,,,,,,
ntJ0mR5D4JqJOzsYZV-cxw,359,17,359,247,5,31,214,240,235,17,127,2959,217,2160,1444,4222,2008/10/16 1:58,2021/3/31 0:00,,,,,,,,,
XiLxIJThWsE0x4d0IeSPsg,649,26,649,248,10,41,694,68,3517,33,262,5760,555,3462,1512,9482,2011/11/22 21:47,2021/3/31 0:00,,,,,,,,,
AyVI_VJ3My6ibiIkcLQYGw,50,3,50,15,7,29,58,48,68,8,32,1265,127,1303,1920,3397,2008/6/20 18:47,2021/3/31 0:00,,,,,,,,,
9df8KToLljo-v--Wke2W1w,207,20,207,144,5,14,70,94,186,18,115,3931,216,1347,1517,5422,2008/11/23 8:16,2021/3/31 0:00,,,,,,,,,
D2WBLgdkgS69phazNyk8fA,47,8,47,43,4,9,35,17,53,5,26,416,69,238,1226,1022,2008/2/19 20:18,2021/3/31 0:00,,,,,,,,,
JjXuiru1_ONzDkYVrHN0aw,46858,2962,46858,20249,2412,4053,13248,53854,90858,6365,15225,149659,3009,115844,1303,157354,2009/8/23 13:03,2021/3/31 0:00,,,,,,,,,
_pBzBgtCTN9PNUPfgPDI8A,2591,67,2591,2022,33,206,620,824,2085,290,1092,21974,414,17450,2512,24486,2008/6/5 14:08,2021/3/31 0:00,,,,,,,,,
XkLK2iBsgqF6mWwDfRgqqQ,1125,207,1125,1628,23,75,557,43,497,56,139,3563,125,2848,1525,4013,2006/9/12 20:41,2021/3/31 0:00,,,,,,,,,
Ar3bat-NGasrXDiS7WF8OA,655,56,655,677,12,35,301,284,415,44,267,9475,589,5946,1495,11403,2010/2/22 17:55,2021/3/31 0:00,,,,,,,,,
LU7ikPXZ5R8tv4oNQZQkKw,75,10,75,41,8,17,62,19,77,5,26,1000,63,2756,1882,1814,2006/4/12 4:18,2021/3/31 0:00,,,,,,,,,
xwhDvpei1SrwUJjawvfgkQ,37,14,37,20,1,5,14,9,28,1,20,429,61,245,1121,969,2010/10/3 6:38,2021/3/31 0:00,,,,,,,,,
jqWQN0GIjG1165G--R0JLw,4732,211,4732,3955,53,555,1720,1589,4869,351,2209,14473,258,11401,1517,17283,2009/6/1 3:33,2021/3/31 0:00,,,,,,,,,
-3s52C4zL_DHRK0ULG6qtg,20,2,20,11,0,7,20,2,47,1,12,360,54,466,1734,1620,2010/5/16 16:21,2021/3/31 0:00,,,,,,,,,
mROok9JZx19AwvOJlI8FHQ,221,14,221,148,8,10,76,4,144,6,38,1341,70,826,1156,2000,2006/7/13 20:06,2021/3/31 0:00,,,,,,,,,
pSfeno8ExPHvn8NXca5sfA,35,7,35,29,0,5,12,18,21,5,21,555,71,379,1288,1020,2007/7/20 19:08,2021/3/31 0:00,,,,,,,,,
vHc-UrI9yfL_pnnc6nJtyQ,1381,17,1381,420,8,74,1397,380,6341,8,635,15551,1061,5903,1044,20420,2010/10/4 0:51,2021/3/31 0:00,,,,,,,,,
994SE9NAuXI24y8oCPR71g,455,15,455,201,8,55,1003,76,2508,12,370,1705,206,911,1248,3314,2012/1/22 8:18,2021/3/31 0:00,,,,,,,,,
yaBIVHDxaUBN2YHQ8-YiuQ,73,1,73,35,0,4,36,2,68,7,43,767,57,419,1212,1737,2009/3/29 3:08,2021/3/31 0:00,,,,,,,,,
WG0kTEJJNfT1egnunxpsvQ,386,7,386,146,7,27,177,216,436,24,124,4433,225,3169,1869,7081,2009/5/7 2:47,2021/3/31 0:00,,,,,,,,,
zXQuFIgNgARtX6Nf5hIWIQ,30,2,30,15,1,7,12,15,16,2,10,762,34,199,1198,854,2010/11/8 5:47,2021/3/31 0:00,,,,,,,,,
daFmmMy1Jy1d6sVqMWSZgA,380,54,380,262,4,31,233,542,307,26,294,12516,489,10831,1248,15279,2010/9/14 5:39,2021/3/31 0:00,,,,,,,,,
3QnoTcrxuafMCoTzW_AH7A,796,22,796,553,3,42,589,1436,407,52,336,21518,627,12553,1401,24091,2009/9/1 22:27,2021/3/31 0:00,,,,,,,,,
GSMBpnEny1cR12yPIwO0Dg,619,33,619,310,7,50,700,202,2129,11,233,2810,616,1892,1023,6145,2011/4/27 17:59,2021/3/31 0:00,,,,,,,,,
HKC-j6ShF_wUfB0q1BH5cw,799,65,799,1052,10,81,255,148,542,70,307,6128,110,5638,1108,7477,2009/2/22 4:05,2021/3/31 0:00,,,,,,,,,
0DnQxBz82tU--KsevUFCTw,2180,2,2180,876,18,89,681,535,1832,88,545,6997,139,4607,1140,7699,2008/12/17 1:27,2021/3/31 0:00,,,,,,,,,
es15UP55rfli8OTgYr7cZA,32,1,32,9,0,4,20,8,32,4,17,839,61,519,1808,1509,2010/8/12 20:55,2021/3/31 0:00,,,,,,,,,
6_VkzelWeSHzjTVDlGl-Ug,64,12,64,34,10,5,24,5,40,2,19,475,77,361,1090,815,2007/9/10 4:51,2021/3/31 0:00,,,,,,,,,
LkP5uU4ncr5MgNp8ercSCA,465,53,465,270,10,39,232,93,359,21,187,4646,332,2621,1134,7009,2009/10/13 4:20,2021/3/31 0:00,,,,,,,,,
aO_gRTqZUk6CZTdbUuy22w,93,0,93,43,0,6,45,5,70,7,43,711,54,511,1039,1531,2010/10/7 22:26,2021/3/31 0:00,,,,,,,,,
Lzd7FTvMOvfg9WmR4MoNxg,523,37,523,258,16,31,664,245,2633,21,243,7170,741,3912,1282,11545,2011/8/20 23:12,2021/3/31 0:00,,,,,,,,,
eBbIYdWMsnDd3b5n84TfSw,465,2,465,231,0,18,975,152,386,17,180,4964,150,3182,1320,6425,2010/5/11 16:16,2021/3/31 0:00,,,,,,,,,
88KYqN570RslBaNzYqdhCg,51,1,51,30,2,10,24,8,43,1,28,1043,93,693,1421,1982,2011/6/21 0:14,2021/3/31 0:00,,,,,,,,,
CHV3OXUzMbMDZ5A07UGO5A,24,2,24,9,0,3,3,8,43,2,10,442,27,301,1151,856,2008/8/26 18:14,2021/3/31 0:00,,,,,,,,,
BZZKX1-LuWoruSstXPzanQ,223,7,223,102,9,23,103,26,249,13,157,4391,250,2951,1711,7693,2011/2/27 23:03,2021/3/31 0:00,,,,,,,,,
msOVLjTebf51njN6n22CiQ,8,2,8,2,0,0,12,2,12,1,4,192,12,256,1094,750,2008/11/21 2:30,2021/3/31 0:00,,,,,,,,,
h71M_Vj3b24w6Vt4L9Hkgg,80,5,80,41,1,7,45,42,91,5,71,2304,84,1352,1091,3278,2011/3/21 7:07,2021/3/31 0:00,,,,,,,,,
txu_KwZOGYG6O3yYHjztbg,100,9,100,78,2,5,61,52,60,6,46,4397,249,2907,1227,6470,2011/1/29 3:01,2021/3/31 0:00,,,,,,,,,
q8bVb99MkJSIqq-TwUXRbQ,1032,2,1032,329,1,24,706,486,2408,56,165,12408,157,4695,1171,11868,2017/4/11 11:26,2021/3/31 0:00,,,,,,,,,
vqvz7NZFudMM9Vzoq6hILQ,85,4,85,41,1,18,44,104,46,4,83,7752,160,2973,1367,14058,2010/3/19 15:09,2021/3/31 0:00,,,,,,,,,
W81-CPVrM9c6F8XiNuEUvA,8265,185,8265,9237,88,511,2174,5229,4716,582,4477,46142,628,39948,1696,49785,2010/2/8 21:53,2021/3/31 0:00,,,,,,,,,
wlWNPP84F70It_l6OP2_mA,618,4,618,303,8,24,256,648,373,96,77,17825,223,9127,1895,21361,2010/1/30 21:52,2021/3/31 0:00,,,,,,,,,
