,user_id,compliment_cool,compliment_cute,compliment_funny,compliment_hot,compliment_list,compliment_more,compliment_note,compliment_photos,compliment_plain,compliment_profile,compliment_writer,cool,fans,funny,review_count,useful,yelping_since,now_date,acceptance,activation,frequency,subscribe,registeration,W1,W2,Wi,Wj
864,Wk3Ezdn1ChOPZYp7rkko8g,179,14,179,103,1,37,91,145,174,12,120,7242,341,4358,3161,9684,2011/6/27 18:50,2021/3/31 0:00,3.0635874723188863,323.9297180499837,0.04956775042285285,10812.5,9.75828960377215,0.12037379135313737,0.08894028530938283,0.1473933624548051,0.06192280736941332
865,WwulXySQN8t2hwqH_yWurA,706,4,706,276,1,39,668,208,8309,3,119,6618,1463,1785,1247,9321,2014/12/15 3:33,2021/3/31 0:00,7.474739374498797,198.21412931823107,0.622827804107425,9593.5,6.291176135067305,0.13650525231340566,0.1184428702425361,0.15203196391135068,0.1029187081513117
866,skFw-hYJHT3Po0oE-WLbEA,753,3,753,441,0,16,2198,445,999,4,401,9021,171,5081,1168,11437,2010/10/7 15:03,2021/3/31 0:00,9.791952054794521,111.4634004286012,0.23544383100356317,12855.0,10.47877595254392,0.11772858209221493,0.08511677179305394,0.14576092681480873,0.05708645554428373
867,wxqxIOP9SoqKY3ZxvKchqg,263,1,263,59,0,28,148,220,162,5,68,4317,146,1700,1695,6236,2012/10/21 15:49,2021/3/31 0:00,3.67905604719764,200.85342782620802,0.0993226148698278,6199.5,8.438989657008138,0.08955917219078911,0.06373274635863667,0.1117589233548159,0.04153452812912473
868,tC1INFVghe6Bb6fbIeGmbg,17,1,17,11,0,3,11,19,13,0,17,1004,46,649,1423,1882,2011/1/26 6:22,2021/3/31 0:00,1.3225579761068167,139.84069051052504,0.030834512022630836,1790.5,10.175865084797323,0.08373915334616978,0.05093436425846914,0.11193703122999064,0.022737833123291803
869,xywXoLnG7qWIayFu8oZQgQ,257,5,257,115,1,32,135,84,186,18,72,7657,115,4312,1221,9637,2014/8/21 1:55,2021/3/31 0:00,7.892710892710893,184.74938040215247,0.0537813570304545,10860.5,6.608953152330975,0.07506877555043871,0.05906627856287856,0.08882431839497035,0.04531207708230169
870,cUTAO7xfjpRuOcXefbF2Bw,3656,15,3656,894,4,108,1398,4007,4383,51,311,34015,330,17773,1053,38836,2010/3/17 18:03,2021/3/31 0:00,36.88129154795821,95.406746980231,0.20395259533898305,45477.0,11.036955281770476,0.17506464036133326,0.15038168825969206,0.19628238475749454,0.12916719835936197
871,BQkC6RneYfvfG6wRe0hsvQ,489,4,489,281,3,48,136,170,878,18,151,7594,226,4672,1543,10554,2007/7/17 22:26,2021/3/31 0:00,6.839922229423202,112.60207783947762,0.11687116564417178,11523.0,13.703121910411438,0.13381945525292943,0.08848225224667895,0.17278994961599203,0.04951398092292174
872,XNPwLVwHPyrOaEQA_sI1wg,212,2,212,51,1,21,83,129,183,18,108,1951,146,1387,1055,3491,2012/5/13 19:57,2021/3/31 0:00,3.3090047393364928,118.81551029375207,0.14936301068970567,3487.5,8.879312114989732,0.08328440335900122,0.055754314740561,0.10694845871295,0.03209164978769723
873,Bb9519xc5RbTOzOGFQ5N_A,230,1,230,135,0,17,93,135,268,6,76,3741,171,1838,1429,5062,2010/12/29 17:55,2021/3/31 0:00,3.5423372988103567,139.39821485702626,0.11192557090499013,5406.0,10.251207316145715,0.09754233680712084,0.0647709703434596,0.12571162462959098,0.03660330567029246
874,v9BuMJg_LxUPFbLnmY8dBA,48,3,48,30,0,6,22,19,42,3,52,2621,116,1532,1096,3197,2013/3/2 19:33,2021/3/31 0:00,2.916970802919708,135.69113240763824,0.037142857142857144,3733.0,8.077167465206479,0.06903695013016195,0.04587305374522403,0.08894794452910237,0.02596320845781348
875,ZMocFA2lNMJeiKjguUKu7g,3697,14,3697,1505,21,232,1067,516,2759,210,972,23434,262,19875,1640,27792,2012/5/9 21:23,2021/3/31 0:00,16.946341463414633,184.47486514179175,0.20660750200419123,35681.5,8.89010000760514,0.13657641771713283,0.11539361063488206,0.15478526128927228,0.09718728678822335
876,YE54kKTuqJJPNYWIKIpOEQ,18,0,18,1,1,3,18,0,23,1,9,704,29,576,1184,1402,2011/4/14 2:46,2021/3/31 0:00,1.1841216216216217,118.84300630878586,0.0343027591349739,1355.5,9.962723401019089,0.0783449590964234,0.04659598123037052,0.10563527067179093,0.01930691907690047
877,BQLc7jSHfPXDvleNFJ6lyg,23,0,23,6,0,5,10,14,25,3,5,492,34,233,1310,1066,2013/2/13 15:16,2021/3/31 0:00,0.8137404580152672,161.24665457837156,0.06365159128978225,912.5,8.124199558901818,0.06962705464203083,0.044539013090031866,0.0911919353870159,0.02297527401714084
878,lUPSEbFRd3jDOM5agGnjWQ,374,8,374,190,1,17,117,40,267,16,243,6470,184,4570,1237,8359,2014/5/13 21:19,2021/3/31 0:00,6.757477768795473,179.78278921025588,0.08490128357131811,9791.5,6.880525134991254,0.07808565599963,0.0605126654502916,0.09319113162726722,0.045408575819728854
879,z4RpPl09kAzkSD6y2ZQnDA,66,0,66,47,0,4,30,45,56,1,63,3497,133,1646,1143,4763,2011/7/17 17:21,2021/3/31 0:00,4.167104111986002,117.79009941496062,0.03815869170199879,5019.5,9.703701802418434,0.08374449850526207,0.054385989164028654,0.10898015988109828,0.029151709106882313
880,7PHHxsjyk7I7oM6ENxwZZQ,39,0,39,4,0,6,34,2,43,0,40,1974,98,1535,1041,2799,2010/11/14 7:23,2021/3/31 0:00,2.6887608069164264,100.33142898399295,0.03281547241597971,3203.0,10.375612213856567,0.08329862979402981,0.05082590609339256,0.11121107966758158,0.022914797478612258
881,p_2daiuEk774FFHsKrCAlg,40,1,40,13,2,11,32,11,46,6,13,1021,44,1528,1357,3142,2009/8/23 0:35,2021/3/31 0:00,2.3154016212232866,116.95306574073543,0.03777894921806361,2867.5,11.602945090881436,0.09566084028574426,0.05739901944017305,0.12854937647285947,0.024512013866961235
882,jhvreOViehq5zA4p2dgSVg,1186,10,1186,593,3,44,371,512,1031,35,135,13102,578,6626,1349,14894,2015/3/28 2:33,2021/3/31 0:00,11.040770941438103,224.48569549209387,0.14747848189012766,17600.0,6.00929158110883,0.09764355354529629,0.08539722296780351,0.10817074548156597,0.07487186145760324
883,#NAME?,22,0,22,10,0,10,20,21,24,0,42,927,82,814,1330,2404,2013/4/5 21:10,2021/3/31 0:00,1.8075187969924813,166.5853339080446,0.041254523522316046,2113.5,7.983896113772911,0.07010661989263706,0.046261398260458345,0.09060325154210874,0.0257659303028051
884,SPd9BW6ck4vyoYm2rLD3-g,17,2,17,2,1,2,12,13,51,1,6,1778,50,1205,1072,2386,2014/6/22 21:29,2021/3/31 0:00,2.2257462686567164,158.32244162266787,0.023095548519277333,2709.5,6.770992090653281,0.05704887689205819,0.038767994879012585,0.07276260343900469,0.023055226510365585
885,KFiz7nL-lRFF-xIgOPZLkg,418,6,418,44,1,10,145,435,835,8,53,7881,118,3498,2249,9792,2011/1/3 15:41,2021/3/31 0:00,4.353935082258782,219.67668519027853,0.11208728921638089,10644.5,10.237772834436079,0.11268370635539134,0.07964995998428906,0.14107867171526328,0.05125691798031407
886,HH7iiWvBqV-20lA7JlSRWQ,17121,164,17121,10817,54,588,3777,12153,11650,860,3947,43591,371,29197,1539,45063,2013/10/2 3:12,2021/3/31 0:00,29.280701754385966,205.38806542761796,0.6639909716506436,59111.0,7.493132557608944,0.1945933523889894,0.17988546217592646,0.20723732370790263,0.1672452356826071
887,#NAME?,250,8,250,243,1,7,77,373,154,18,115,7510,292,4123,1087,9916,2010/12/10 19:35,2021/3/31 0:00,9.122355105795767,105.50287922922836,0.0694231750893313,10920.5,10.30303635257434,0.10204022776206408,0.07208908622266491,0.12778546339471,0.04634559190057192
888,Q1oMmm7tKPOzA7_gqcV4zg,339,8,339,265,1,24,184,285,274,11,111,1998,91,897,1560,3127,2012/10/15 8:35,2021/3/31 0:00,2.0044871794871795,184.47911197948577,0.30571238791099303,3056.5,8.456241919537607,0.09850099060348767,0.06951058046723403,0.12342040341961948,0.04459284778361426
889,hFJgRL0m1i1XFXVu7YxGTw,78,0,78,29,0,17,48,14,79,15,80,1644,148,910,1783,3424,2013/10/18 16:33,2021/3/31 0:00,1.9203589455973078,239.39942515751494,0.07326865172298427,3063.0,7.447804015514488,0.08007854376857466,0.057340519189106494,0.09962359457617032,0.037796842585882465
890,#NAME?,55,4,55,27,0,4,30,2,26,4,34,983,58,651,1065,2222,2011/7/19 17:30,2021/3/31 0:00,2.0863849765258218,109.81409053749653,0.0625,1957.0,9.698208989276752,0.07878832554374304,0.048269851151602705,0.10502097414405324,0.022038473145765392
891,SAfNyiLVgPZzp_aGpXnfwg,23,1,23,13,0,5,35,59,58,2,42,850,92,560,1664,2427,2013/12/22 23:28,2021/3/31 0:00,1.4585336538461537,228.91559811175463,0.06802189210320563,1964.5,7.269054680964333,0.07445876270217938,0.05228880710979606,0.09351547908520605,0.03323335821514239
892,5ju4tmqmdYS3QquclUxIkg,145,1,145,49,1,14,57,23,301,2,27,2184,89,1400,2397,4864,2013/6/29 7:29,2021/3/31 0:00,2.029203170629954,309.1810220198934,0.09055397727272728,4268.5,7.752739752072401,0.09437020881710215,0.06909538653676704,0.11609588257206874,0.047371347454100696
893,jHq3BSrhiqANPKj_lGHb3A,64,0,64,75,2,5,68,20,94,3,52,1384,76,846,1194,1970,2013/9/21 18:24,2021/3/31 0:00,1.6499162479061977,158.74461579528497,0.10642857142857143,2138.0,7.521514944102212,0.06961542851657787,0.047071478412633976,0.08899355984586722,0.02769451396408272
894,a4mO387_O77ebmv8AlQB3A,3152,17,3152,1487,9,212,1274,3599,3787,73,861,55122,467,31922,3146,63945,2013/6/16 21:32,2021/3/31 0:00,20.32581055308328,404.020736865854,0.11671711184258456,75728.0,7.786729028823484,0.18404300424810122,0.17395554433453683,0.192715423702626,0.16528670490129807
895,TmljCl6px9_1D-V1dEUR-w,5,0,5,3,0,3,6,1,6,1,3,225,12,246,1705,660,2009/4/10 20:53,2021/3/31 0:00,0.3870967741935484,142.4365857792104,0.029177718832891247,571.5,11.970239181686821,0.09765286648946027,0.05677981563221969,0.13278588020214463,0.02164834626179996
896,a_-cGctRb1Tjzkzw8Hp3_Q,87,0,87,49,2,5,51,25,68,1,83,1685,105,831,1024,2811,2011/5/3 3:31,2021/3/31 0:00,2.7451171875,103.32351927228486,0.08597709780364182,2716.0,9.91061867822648,0.08356357968015286,0.05232305862389808,0.11041690428885287,0.025471092895169915
897,gasLVm0KRwrVhPGRcqATjw,45,0,45,22,1,8,32,37,57,0,26,2160,103,897,1605,2552,2012/2/8 0:05,2021/3/31 0:00,1.5900311526479751,175.56958958269854,0.04867177750044571,2856.0,9.141674271807743,0.08287611660526858,0.05407137541424846,0.10763578321758961,0.0293130782905425
898,ZXOxl4oyBa4JTN3hPbnYyw,150,1,150,119,0,11,81,110,92,6,118,3488,145,2184,1775,5765,2011/12/3 19:02,2021/3/31 0:00,3.247887323943662,190.3904110902054,0.07327096266503454,5791.0,9.32294851319492,0.09312448741735796,0.06389290968940364,0.11825113974843524,0.03876782754799934
899,ic-tyi1jElL_umxZVh8KNA,34,0,34,11,0,12,85,64,46,0,20,2282,68,1257,2168,4058,2014/2/19 22:37,2021/3/31 0:00,1.871771217712177,305.0248146026975,0.04027905752270633,3832.5,7.107618450072249,0.08328763332421328,0.0612426613781556,0.10223700950747498,0.04229473051229409
900,BDjiEmXljD2ZHT61Iv9rrQ,5,1,5,1,0,4,2,3,13,0,2,292,29,165,1187,522,2013/12/14 19:54,2021/3/31 0:00,0.43976411120471776,162.79532074078364,0.03677221654749745,504.0,7.29136436230892,0.05948375921780188,0.03808518509603126,0.07787729233619363,0.019692627676839637
901,#NAME?,608,1,608,208,5,54,148,392,352,27,159,29468,293,18905,2000,32721,2015/2/19 19:06,2021/3/31 0:00,16.3605,327.401683321226,0.031592966187387474,40693.5,6.108704083960758,0.12166198963859379,0.11303960496793763,0.12907449396332815,0.1056294476826197
902,bURNbPAnm_pxFiB5LvA4ug,55,3,55,23,0,4,40,33,65,2,44,2304,90,1279,1189,3395,2012/10/19 15:30,2021/3/31 0:00,2.855340622371741,140.80168052469114,0.046431642304385214,3534.0,8.44450148300251,0.07322400501222712,0.04819221242132602,0.09474057347435509,0.02667685813351412
903,6yw_4m8IBhdPeAvQNbFMDw,160,2,160,64,2,6,32,86,79,6,67,3644,90,2001,1130,4864,2012/8/19 19:46,2021/3/31 0:00,4.304424778761062,131.22713926572746,0.06318393757731468,5299.5,8.611023651988745,0.0775735415698631,0.05229250446633244,0.09930438924789396,0.03056295546174867
904,6Ki3bAL0wx9ymbdJqbSWMA,69,1,69,27,0,25,18,55,45,16,37,2950,61,891,1576,3209,2014/7/22 3:43,2021/3/31 0:00,2.0361675126903553,235.54438488754488,0.05134751773049646,3555.5,6.6908833371359036,0.07022364803337189,0.05088409186335196,0.08684747950380278,0.03426147148243092
905,0zDHiDbj79uBOy3OAcE25A,182,5,182,138,0,22,53,367,186,39,117,15689,312,8386,2758,19268,2011/9/29 23:14,2021/3/31 0:00,6.986221899927484,290.30265891724497,0.02978566319820963,21827.5,9.500429690470758,0.1230984011059038,0.0960487236902973,0.14634992178174658,0.07279939450761742
906,GTM0Jv2ayEgjcwnXXP7D8g,521,4,521,221,1,4,231,199,760,3,77,6218,148,2322,1287,7919,2012/8/30 13:37,2021/3/31 0:00,6.153069153069153,149.97187821737188,0.1544443769366304,8303.5,8.581608867594493,0.09220447729958298,0.06662682510939048,0.11419042392917163,0.04464246680870921
907,Lp3VkVECiewJKV_pXzONqw,20,0,20,6,1,4,18,1,27,3,28,789,65,631,1045,1775,2013/3/2 13:38,2021/3/31 0:00,1.6985645933014355,129.36622744974724,0.04006259780907668,1630.0,8.077842421476918,0.06475049270379117,0.040968192883923865,0.08519298695374732,0.020526755831395568
908,0PCM8QMFWatpzBMRUVOVbQ,182,0,182,34,0,15,76,159,97,8,47,7161,91,2826,1068,8106,2015/12/6 23:25,2021/3/31 0:00,7.589887640449438,200.96966271030294,0.044215995136240534,9092.0,5.3142349228078185,0.06322649678533328,0.052116162402237785,0.07277690996063872,0.042566902665058595
909,1JlOo8MoX4e67l34aRulrg,886,2,886,367,1,22,675,407,1740,28,180,17545,359,8473,1158,22226,2013/7/14 14:31,2021/3/31 0:00,19.193436960276337,150.177613275836,0.10766105629715612,24301.5,7.710869647881968,0.11039102903224247,0.09413768076927524,0.12436254190041257,0.0801682132086562
910,lvthTfCQGD0qaEk6jCdRdQ,1845,12,1845,937,1,90,1101,4431,2611,48,1028,111741,546,37206,2378,126508,2010/7/28 16:51,2021/3/31 0:00,53.19932716568545,222.80608577568307,0.05063985042928972,138000.5,10.672958019621264,0.2603402680416833,0.2576672678268758,0.2626404230586413,0.2553722929370777
911,wUKf9wve4y8kTym4usWFSg,8,0,8,3,0,2,1,18,6,0,3,314,22,95,1011,698,2016/3/22 1:48,2021/3/31 0:00,0.6904055390702275,201.2440562965789,0.044263775971093045,564.5,5.0237508555783705,0.0455689714957256,0.033100390447770044,0.05628667593213234,0.02238347271284976
912,TeHp5f1KY_7Mh-swUWSjuA,197,0,197,110,2,11,46,70,118,5,60,4043,100,1932,1120,4284,2012/6/18 14:45,2021/3/31 0:00,3.825,127.5431377452429,0.07953991617116678,5179.5,8.781342687656856,0.07929904487687203,0.05312009708688478,0.10180170029195762,0.03061876587646088
913,uDBnapEGywTQ0ovaCu7Orw,14,0,14,4,3,5,11,10,16,5,19,1542,96,771,1863,2848,2011/5/13 19:11,2021/3/31 0:00,1.5287171229200214,188.53502689595976,0.01956985080410773,2628.5,9.881452962202449,0.0888182521615496,0.05693294473515248,0.11622584923135981,0.02952680519188649
914,2iJsaZgrMSqMw-fZYl4LTg,30,0,30,7,0,2,11,20,14,0,11,846,47,282,1049,1546,2013/8/3 15:34,2021/3/31 0:00,1.4737845567206864,137.01684685351398,0.04674644727000748,1360.5,7.6559928511673885,0.06188564372002257,0.03956525385991248,0.0810715386964406,0.020380373402615434
915,EOajY1L3ole3gLTCZ2xw1g,27,0,27,8,0,2,41,20,32,0,16,1081,96,792,1020,2153,2014/10/17 13:45,2021/3/31 0:00,2.1107843137254902,158.10164576490715,0.04297069051167412,2061.0,6.4515457449235685,0.055804169531817875,0.03863701259418046,0.07056059197042258,0.023881534576841227
916,JTVSbPB1EjjMu05JwWCP3A,19,0,19,9,1,4,27,21,58,0,16,719,71,471,1615,2169,2012/12/22 4:22,2021/3/31 0:00,1.3430340557275542,195.27119447500655,0.051801131289074126,1715.0,8.270549091185641,0.07668044978348484,0.05087495016058124,0.09886208523740152,0.028694590273419668
917,OznrIguWJMFfpQNlaNwYjg,164,11,164,167,0,5,92,232,110,1,22,4161,66,1985,1139,5905,2016/4/15 15:35,2021/3/31 0:00,5.184372256365233,229.80064098998622,0.08032528420877935,6058.5,4.956470073769868,0.061709875407203074,0.05031352265538718,0.07150611775004173,0.04051840055773161
918,uHAZD_jPIZxHZAz4qFFHyg,42,0,42,40,0,5,16,21,52,4,30,1677,92,783,1286,2816,2012/1/3 4:56,2021/3/31 0:00,2.1897356143079314,139.18225472168677,0.047763457164518575,2684.0,9.239683626131264,0.0788797775773993,0.050253603479390625,0.1034859186010944,0.025648753802419537
919,hbi468miRDHVWxCrxFadxQ,5,0,5,1,0,3,9,1,7,1,3,352,31,186,1516,1139,2011/3/5 19:15,2021/3/31 0:00,0.7513192612137203,150.54083889585877,0.020870602265951103,854.0,10.070357061373487,0.08204720645459372,0.049347142706498606,0.11015505176183521,0.02124061135588829
920,fSPvk0Z_9eWm2kkUvhDJeg,16,0,16,35,1,3,11,2,25,2,22,667,74,715,1463,1667,2011/2/15 21:51,2021/3/31 0:00,1.1394395078605606,144.57462081264939,0.04362085929813053,1561.5,10.119341775039928,0.08494267337249949,0.052165610115758494,0.1131167318206954,0.023992922764108436
921,hEmnh5y-_nTwdidamvylVw,637,6,637,299,4,30,304,171,1173,30,159,9341,299,4535,1245,10072,2013/6/26 21:06,2021/3/31 0:00,8.08995983935743,160.45055124384547,0.14406213462502088,12123.5,7.759399954369154,0.09256856840699211,0.07180790095312098,0.11041412584472172,0.05396398729652276
922,k5OG939EXRG0aDBN-7_G1w,484,0,484,134,1,19,460,192,2318,4,57,3086,319,950,1066,4596,2015/5/20 18:07,2021/3/31 0:00,4.311444652908068,181.83648986684472,0.4811167747914736,4475.5,5.862409688949731,0.09557698881705044,0.07673669747089529,0.11177193555300087,0.06054347388903928
923,83Ri6AVgFk0F6VNfkE1ykA,124,1,124,38,1,12,66,53,150,8,110,1986,171,1051,1322,3664,2013/3/24 5:17,2021/3/31 0:00,2.7715582450832073,164.86746116070805,0.10252201164005373,3436.0,8.018562248079702,0.07826683605861075,0.05419553483481049,0.09895787384643503,0.0335058216839415
924,h7p-GuaHFGsiKCF4g6Bjqg,88,0,88,38,1,19,75,94,69,3,76,5826,212,2560,2824,8869,2014/1/29 23:02,2021/3/31 0:00,3.1405807365439093,394.1345529751856,0.031932773109243695,8733.5,7.165065784470301,0.10288833615951168,0.0807614443943061,0.12190832174325697,0.06174329532673151
925,DeXKbQYNx52OlOizobOLJw,58,1,58,26,0,11,22,8,30,1,46,1663,51,416,1090,1984,2014/7/5 19:15,2021/3/31 0:00,1.8201834862385322,161.82539514520766,0.06423824760029535,2057.0,6.735654802646589,0.05953359258272349,0.04069785100844161,0.07572426816851702,0.02450817774710724
926,HN9BbEZFK8X5QGx_C56K_g,143,3,143,46,5,30,100,92,118,10,76,1999,130,1106,1563,3474,2012/9/2 3:04,2021/3/31 0:00,2.222648752399232,182.28258035218548,0.11643106855145159,3354.5,8.574598828808275,0.0855396214969221,0.05847992294101838,0.10879938015583153,0.035221604491955424
927,tgeFUChlh7v8bZFVl2-hjQ,116,1,116,18,0,6,37,56,97,2,53,11371,238,4808,2501,14208,2016/1/3 14:51,2021/3/31 0:00,5.680927628948421,477.421972228483,0.016520222463553492,15312.5,5.238552361396303,0.10425467242352741,0.09077595817580056,0.11584121398505119,0.07919136694008605
928,HMUnp55Q8_vxIEPl1V0W_g,328,0,328,42,0,27,111,1,452,2,181,3822,133,3639,1075,4938,2011/5/4 2:00,2021/3/31 0:00,4.593488372093023,108.4975936629286,0.11871925155254456,6266.0,9.908053844398813,0.09181731560927878,0.06109439312086475,0.11822582589269624,0.034687411969825915
929,9pBP0RUGWPOpXbYv5HuFGw,857,13,857,946,1,65,813,620,1236,20,599,10733,143,7414,1218,12466,2015/1/23 15:45,2021/3/31 0:00,10.234811165845649,196.99148989165178,0.19687714369712214,15378.0,6.183008213552362,0.09037224536500571,0.07552513214147295,0.10313484226007688,0.06276419423676675
930,gFsqraWQfG46ohVFRg_d3A,62,0,62,22,1,10,16,21,52,1,37,2642,90,710,1751,3491,2014/7/25 18:14,2021/3/31 0:00,1.9937178754997145,262.08597400187705,0.04150226508841152,3466.5,6.681013765305347,0.07354146181186759,0.05398745878142072,0.09034965219409133,0.037180543701155935
931,3nIuSCZk5f_2WWYMLN7h3w,101,2,101,42,1,5,39,85,85,1,65,3869,116,1586,1451,5746,2015/6/7 15:48,2021/3/31 0:00,3.960027567195038,249.59607693847354,0.04704937059191144,5658.5,5.813392653433722,0.06861016703924365,0.05358203297378032,0.08152814103244019,0.04066528091480325
932,bbudjqhmmnhW5Mii6mw-YA,70,1,70,19,2,5,46,41,49,7,52,4904,144,2224,1417,5432,2016/7/2 18:40,2021/3/31 0:00,3.833450952717008,298.78340282232205,0.028821656050955415,6352.0,4.742565974598828,0.06542209604983838,0.05455803569327686,0.07476084871396535,0.045220482842465444
933,7dnh9OrD8LekBwvachGH5Q,187,1,187,147,3,14,83,22,122,9,41,1603,99,1613,1656,3010,2012/10/13 23:04,2021/3/31 0:00,1.817632850241546,195.74316756171714,0.1310632830067459,3162.5,8.460065404213248,0.0865309755824199,0.05940385718535701,0.10984869423004835,0.036087597900649866
934,_efP61KpqeC9K4TX0aqwyw,82,2,82,33,0,1,10,35,56,1,35,1550,73,896,1029,2254,2012/7/12 21:09,2021/3/31 0:00,2.1904761904761907,118.07358742114161,0.07170212765957447,2386.5,8.71490417522245,0.0724992722950613,0.04605014231591846,0.09523409221002925,0.02331650790695168
935,7vmobu3_6jDDSDWOfUX7iw,3,0,3,1,0,5,12,1,16,1,4,880,42,552,1060,1375,2011/3/5 1:47,2021/3/31 0:00,1.2971698113207548,105.23860283034769,0.016387602422515142,1424.5,10.072349608335236,0.07632711978318996,0.044603306962022964,0.10359578080802116,0.017335855253552374
936,XaxIM5ylUf6GOs-dbZcCkg,127,3,127,39,1,8,110,207,150,1,56,3429,97,880,1150,4089,2014/9/12 1:02,2021/3/31 0:00,3.5556521739130433,175.60412238003633,0.09871397951893308,4247.5,6.548821203133318,0.06678296976920424,0.04885392053495374,0.08219437918190034,0.0334436675027245
937,mYUurN0VcUwdLOZaUTN0gg,49,1,49,39,0,5,32,16,57,3,45,1019,56,630,1047,2356,2012/9/14 15:29,2021/3/31 0:00,2.250238777459408,122.5948207328305,0.07390761548064918,2030.5,8.540328161837401,0.07137019668948334,0.04545046761006455,0.09364996386942513,0.02317186864844794
938,RZLEy3x76eTtlYpi8De7zw,194,0,194,46,1,3,50,40,174,1,41,2049,67,628,1208,2515,2014/2/6 22:24,2021/3/31 0:00,2.081953642384106,169.11104865085855,0.14329738058551617,2629.5,7.143235227013461,0.0713257979884945,0.049905602449880924,0.08973803400904759,0.03149457875545547
939,#NAME?,445,5,445,307,6,44,230,245,279,44,187,9956,190,6584,1384,11986,2013/10/31 23:21,2021/3/31 0:00,8.660404624277456,186.73843461423317,0.07841968730281147,14358.0,7.411436230892083,0.08872644632260471,0.06998379073980758,0.10483740267248048,0.05387442150817361
